text,label
还没用呢，不知道咋样，有卡的趋势，不过这个价位也无所谓了，用几天看看吧。,1
三、手感不错，虽然方正，但是比较小，也不割手。握持感还行，没有感觉像其它人说的那么差。,1
外观还是很不错的，拿在手里也不压手、手感不错、薄薄的但是不割手。老爹挺喜欢的～ 用一段时间再来追评。,2
这个手机我不拍照了，只能说是垃圾，很不满意，拍照一般，像素渣渣，屏幕很差，被我V8秒杀的感觉，双卡电信和移动的同时插入只支持移动，可以说如果与荣耀V8比性价比一点都没有，不是我不支持华为，是他真的很烂相比华为其他产品。我很想退货！能退吗？,0
表面有些灰，盒子也有点受伤，不知道具体什么情况，其他的凑合。,1
28号凌晨买的，说28号购买的有200优惠，看有优惠一直等到凌晨第一时间购买，现在看到价格和有优惠过的价格是一样的，我就想草了，我就想问vivo你是不是把我这个消费者当猴耍呢！本来心情挺好的，给我来这一出，我就问vivo你自己抽自己一嘴巴不疼吗？我真想在京东举报欺骗消费者，日，给没买的看一看，给买了的瞧一瞧。下次不会在买vivo任何物品。,0
这手机最多给三颗星，缺点：暖手宝，内存4G？怎么觉得比其它牌子的内存3G还卡？国产机就是不一样，不过优点还是有的，价格便宜，电池耐用,1
刚拿到手机打开快递包装都发现不对打开手机一看明显被用过上面还有灰尘我买的是新手机不是2手，照片觉得真实作假不得好死。,0
没想象中的那么好,1
优点：外观设计中规中矩 轻薄 手机续航能力尚可 正常使用2天 屏幕可以开启省电模式。WIFI信号很给力 隔15米远 3堵墙 信号还有2格。后盖设计光滑明亮 有玻璃质感 很漂亮。白天远距离拍照效果还可以。 京东商城1699入手黑色标配版。 安兔兔跑分4.2W++ 跑分发热量有点大 手机有些热 华为自带的高德地图很不错 虚拟功能键看各有所好吧 现在慢慢也习惯了 觉得也很方便的。方块键能结束最近运行程序 清理占用内存 比一键优化要好。 1000万免费WIFI时长很有用 信号比较稳定 红外遥控器功能对很多空调 电视都可以 大部分品牌的吧。自己测试过美的 格力等品牌都能实现遥控 就是功能单一了点。 杂志锁屏是亮点 每次都有不同壁纸 很时尚给力。不用总是换锁屏壁纸了。还能定期更新。 4G缺点：信号不稳定 5月份入手华为3X畅玩版 移动信号和联通满格。荣耀6的移动和联通信号经常3格 4格左右 通话音质不稳定 有时候听不清 可能和信号有关系。 拍照的话光线不好 照片会发黄 晚上开闪光灯照片基开关设计也不错 下载速度2格信号达到3.8M/S 把我惊呆了。一个微信一下子就下完了 担心流量走超了。,2
无论是相机、配置、还是骚骚的后壳渐变，都当得起旗舰这一大旗！！,2
首先一个喇叭坏了，还有拉个黑名单都拉不了，如果不是手机坏急用，早就退了,0
12月27号下单买入华为P10手机 28号送达 今天是使用的第七天 发现手机内部充电接触片活动 充电接触不良  与客服联系  只发给我原则性的处理方案7日退  15日换  但我只想你帮我修好行不行 告诉我是全国联保  哪里修都可以  我我我我。。。。。 花三千块弄一肚子气  再也不会在这一家消费  也请广大消费者擦亮眼睛,0
2.音质不错，听歌舒服，拍照也漂亮，但是说实话真的还没有苹果6拍的清晰。,2
电池不耐用，充满了，早上八点半，到晚上七点多就没电了，我完全不玩这个手机，我是用来备用的，就开了个wifi，一般来说新机子，不至于这么耗电吧。另外，一开机，手机上很多软件，我不知道是不是太久没用过安卓机了，这难道是自带app？美团，去哪儿，网易云，什么都有，严重怀疑不是新机。二手就二手吧这个价格我就不说什么了，关键我一开始没想过买二手的，我要买二手的我可以选择别的。,1
手机到货什快，包装完整，赠品不少，手机拍照无敌，比苹果x好，极光色贵有贵的道理，真心好看,2
苹果6刚下岗，买了S8，对比苹果，首先电池损耗比苹果要快一点，应用偶尔闪退，可以接受，遇到过拨号时候输入电话号码后拨号触控失灵，重启后解决，安卓系统兼容性要强很多，发热还能接受，曲面贴膜不好贴且贵，拍照时候看着很清晰拍下照片后感觉效果下降了三分之一，因为2K屏显示很好，摄像头还是很一般，更新系统后指纹解锁没原来灵敏，面部识别还是很逼格的，主要是来提示信息后非要关闭提示信息才能解锁，感觉是BUG，下面的控制键多个键盘标识，主要是切换键盘的，没什么**，谁没事来切换各种键盘，总容易误触，显示屏调解光线有点暗，但是随着环境调解的很快，苹果很慢。三星好比奔驰，苹果好比宝马，你自己抉择，反正用过苹果就不在喜欢苹果了。给中评原因是1.没给机  打发票。2.京东客服真是不好呼叫，都是机器人回复，这要像**学习。,1
一上午体验：系统流畅，电池耐用，大小适中，唯一的缺点就是发热，堪比小米，冬天暖手肯定可以,2
可以,2
收到货就试听了一下，音量大，音质不错，送了耳机，另外京东客服一如既往的好，表扬一下快递小哥好像是叫师志远吧，每次派送会提前联系我，给我短信通知等等很周到细致，真的超级划算啊，居然还有收音机，装上内存卡可以照相录视频，有蓝牙，这个款比我之前在专卖店买的那个要好，外观好看还便宜，?超值了！正常京东,2
大家注意！这手机运行速度慢，我老婆的ⅵ。一块买的，我就相信华为品牌，结果手机网速慢，手机发烫，我都没法长时间看世界怀。老婆的手机好好的，第二天到货，我的5天才到，更气人的是，下单2天不发货，还降价了，这就一个水货,0
都不如杂牌机，至少屏幕有个保护膜。,1
非常不错，运行非常快，自己买了荣耀八，给老爸买荣耀九青春版，支持国产，非常好相信荣耀做出好手机。,2
唉，其它都还好。就是这个后盖太不耐用。我觉得这款机子带壳使用实在是有损颜值，只是没想到我才用3天，也没跟钥匙什么坚硬物品放在一起，居然有这么明显的划痕!并且就算是七天内的刮伤不保修。只能认栽了。想裸机的朋友还是换个手机吧。,1
此用户未及时填写评价内容,0
不错，很满意，，，Fm收音机效果一般，不过也不怎么用这功能。,2
刚收到先给三个星，用用以后在追加,1
感觉很一般，很轻，不值这个价钱,0
闹心，买来半个月不到出现质量问题。,0
非常感谢京东商城给予的优质的服务，从仓储,2
纽曼牌子手机第二次购买，外形小巧精致，但是只支持cdma1x，老人机中性价比算高了！,2
侄女很喜欢这款手机，实体店根本没有货，只能在京东买了，手机性能不错，手机高度挺长的，玩游戏也不卡，挺好的，便宜又配置高，学生党的神机！再说快递小哥，大热天爬楼梯送货到家，很辛苦，手机配货快，预计隔日达，其实次日就到了，24个小时没到就到手了，也不比实体店差太多。我是忠实的东哥粉，很赞！,2
这啥烂玩意儿，连个QQ都登不了，上面广告还说支持QQ微信，建议大家不要买，小心后悔,0
开机：新机开机是不是都是需要四十秒的？我在用的手机是一年前买的现在开机也只要三十来秒啊,0
质量真是差！！！买给老人家的，由于买回来的时候老人家的旧手机还可以用就没舍得用新的放了半个月才用这个新机，一用老人就说通话音质不行，不开扩音听不见开了扩音也是声音断断续续听不清很嘈杂，本着相信京东的质量跟服务联系客服说要退货，客服答应了，可是没有给我退货入口，由于手机已经买了半个多月售后那里只有一个返修的入口，当时也不懂以为都一样就点了返修，寄过去收货后的第二天维修人员就每天好几个电话打给我说手机修好了要给我退回来，我说我是要退货的 不是要修 客服也答应了我退货。维修人员服务态度是可以的 给我说这个要他们客服在后台操作下点退货就可以的 手机不能在维修那边呆太久，然后我就开始了蛮长的联系京东客服的日子。每天处在打京东客服电话然后被京东客服踢皮球，接京东维修部催寄出手机的电话。客服说领导在处理，要我等两个工作日，维修部说他们是终端处理机构，客服那边这是踢皮球一直不给处理是不会给退了。一搞又半个月过去了，今天是好不容易接到京东客服电话居然说手机维修好了给我寄回来了！再派送！我是要退货！！不是要维修信！！寄出来之前也没有打电话通知我，也没有核对收货地址，寄了我也认栽了改个地址还说改不了谁信！......,0
可以，就是太大了点,1
太差太差差差差差差,0
今天刚抢到，就到手了，物流真快，厉害，评价最小一星，都不想给，很快就发现耳机接口松动和设备反向充电两个小问题，电池掉的很快，见视频，也是老花粉了，比起来之前的p9 plus，还是有不小的做工差距，一代不如一代，有点失望，其他问题暂无心情捣鼓，网上百度了看到个别人也在问，估计批次品控问题，不知道能不能换，或者退掉，希望能够尽快解决。还有王者荣耀帧数尽管多数维持在30以上，但是很不稳定，一直40/57之间不停变化，比起有些手机可能还是没有优化过，如果农药游戏多，慎重入手。,0
③  电池  续航正常使用可以用一天，重度使用能用8个小时左右，充电很快20分钟可以充40的电，对于玩游戏的来说还是要多充电。,2
反应比较慢,1
首先想说对比了华为所有的手机之后，还是选择了这款，因为是给老妈买，所以不想买屏太大的，不方便带，这款屏幕大小刚合适，颜色也很好看，适合女性用，物流超赞，第二天就到了，包装完好无缺，一直都相信京东的品质，打开手机试了一下，像素还可以，要特别强调的一点是这款手机前置自拍自带美颜，超赞，根本就不用美颜相机了哈哈，手机内存64G，实际内存50G，足够老妈用了，三包凭证，耳机充电器什么的都东西都齐全，目前没有其他问题，很满意，用了再追评！,2
收到包装简易，之前买手机起码盒子外面还有一层胶膜，到好就两个胶带？我真怀疑是不是发的别人的退货。另外盒子打开如图，想问下其他购者，你们的买来手机上面也是已经贴好膜了吗？？？还是就我的这样？包装这么简易，真的有点～～～因为是给家人买的，自己没用，至于机器性能方面没有话语权。不过以后越来越不敢在京东上买这些东西呢,0
以为是诺基亚，买错了，。。。。。,1
送的贴膜。质量一般,1
这个手机要搭配好看的壁纸才会显的高大上。钟爱这种小巧玲珑的手机，感谢三星君无缘无故的不开机，才让我选择了诺基君～要壁纸的请加  微  心  15163775500，免费福利,2
外表看着美观大气上档次。一直信任京东。质量不错，送货很快，服务很好！ 太漂亮，大气，档次高，超喜欢。 货比三家，选的也好是辛苦啊?现在除了一碗热气腾腾的拉面，在强哥这里买不到其他的，只有你想不到没有买不到? 上午下单，下午到家速度啊！看着还行 货品不错，装了实用。质量可以。是值得购买 不错不错不错！！！！！！用了还可以，刚开始用有点涩。很干净，质感也不错，价位适中，性价比一般吧。 不错 物流一天就到了 整体感觉很不错，收到就用了，挺喜欢的，这个用的好，还要买多几个。 物美价廉，用着看看吧，免去市场购物之劳 ，推荐答案 我为什么喜欢在京东买东西，因为今天买明天就可以送到。我为什么每个商品的评价都一样，因为在京东买的东西太多太多了，导致积累了很多未评价的订单，所以我统一用段话作为评价内容。京东购物这么久，有买到很好的产品，也有外表看着美观大气上档次。一直信任京东。质量不错，送货很快，服务很好！ 太漂亮，大气，档次高，超喜欢。 货比三家，买到比较坑的产品，如果我用这段话来评价，说明这款产品没问题，至少85分以上， 宝贝收到了，非常喜欢，质量很好，卖家热情，物流给力，非常愉快的一次购物，好评！,2
心得:各家的旗舰机都对比过，最终选择了这一款。这款手机应该全是魅族的旗舰机了，今年新出的手机一般。谈一谈使用感受，魅族的这块屏幕用的是三星的2K 屏，显示效果非常细腻，也支持媳屏显示AOD ，屏幕可以，但是当时忘了买碎屏险了，后面追买客服不鸟我，这一块屏幕要是坏了估计换屏幕的钱都够买手机了。安兔兔跑分也就10万多，我以前也追求跑分，想买835，但仔细想想，我又不打游戏，有什么用。HiFi 才是我的痛点，魅族手机的音质一直都可以，这款手机有HiFi 芯片支持，可以的，效果很好，1000以下的耳机无压力。拍照依然是槽点，对比我之前用的三星旗舰，成像质量差，成像速度慢，三星都是按了拍照键直接就有，魅族还得端着等一秒，真费劲，标榜的四轴光学防抖很弱鸡，完全不是旗舰水平，魅族在拍照这一块还是一如既往的差，估计是算法不行。没有全网通也是一大痛点，终究是不方便。3D press 功能没用，基本可以忽略。,2
手机用了这么久，除了打字的时候总漏字母其他的用着还好，为嘛打字的时候总漏字母呢？明明手指头都点上去了？郁闷！纠结！,1
老人用的手机，才买不到20天就降价了？老人家还没有开始使用，感觉这个锁屏功能不太适合老人用，而且只有普通话语言，如果能够有粤语语言选择会更好。,1
整体还是可以的,1
特地用了一小段时间，整体来说还行，毕竟价格在那里放着，俗话说一分价钱一分货。这个cpu也就只能这样了，同样的造型x21要比这个配置高很多，建议可以换个稍微好一点的cpu第一次买vivo的手机，整体颜值方面很不错,2
手机还是很好的，价有所值。一家人3个都是小米，支持。,2
给老妈买的，用了一段时间了，电池也还好，通话质量不错。就是老人家还不太习惯。拍照视频都学会了。呵呵蛮满足。还送了外壳。,2
3.用料差，使用一周，纯佛系使用，只在下班的时候回家当小平板使用，镜头和屏幕已经有划痕；,0
只有一个SIM卡槽，没有自己可以插小卡的地方。遗憾了。通话音量外漏，不存在扬不扬声器的转换，因为本身就一种功能。另外赠的内含*元的电信卡根本用不了，太了。感觉被骗了，不值！,0
抢购，预售，什么鬼明明抢购没货搞屁抢购？6.1号抢的手机13号才收到！！第一次对某东与小米这么不满，不是因为小米的巨无霸字体与大屏适合老爸的老花眼用，早退货了，网上客服投诉了2次电话客服投诉了1次。另外抢购的努比亚z17隔天就发货了，莫非骁龙835还没这抢手？！唯一一星给小米这款手机的做工大屏电量，还是挺喜欢的但是没货再喜欢也白搭。直接看图吧，对比5.5与5.2寸左右的手机,0
用了几天，现在来说说我的感受，拿我用的oppo r11来对比下吧,1
优点:电池中度使用一天半没什么问题，比起苹果手机好多了。买OPPO手机就是冲着它的外观去的，最终也没让自己失望，至于拍照效果见仁见智，前置摄像美颜有些过头了。,1
由于对努比亚颜值的信仰，加上不玩游戏所以才会再次购买！没想到Z17的问题，比Z11更多！,0
手机不错，功能挺多的，声音比较大。声音还比较清晰。适合老年人用，性价比比较高。,2
手机还可以，配送的钢化膜太垃圾了，都不能盖住屏幕的黑色部分，京东配送居然四天才到！说出去别人都不行！,0
希望京东和小米旗舰店可以做的更好吧,1
产品不错、物超所值。,2
字体大，老人家看起来就不费力了，外屏有时间显示，相当不错，老人很喜欢,2
货已收到特意用了几天才来评价，手机是给老公公买的他耳朵不好，拿到这款老人机用后特地跟我说这个手机声音大好。,2
5月份在这家店买了一款OPPOA1红色的手机 到今天看了下手机型号我郁闷了手机名称是手动更改为OPPOA1型号是A83突然觉得商家从中搞鬼，绝对不是出错 故意更改手机名称却让版本型号出卖了自己 这种商家太黑了从中赚取几百块钱，这手机是帮我老婆买的所以今天才知道被商家骗了,0
怎么没有负分？,0
今天才收到的，非常好看，我比较喜欢，一机在手，天下我有！,2
运气好差，这个手机，拿回来的时候用得还好，过一个星期就发现屏幕显示有问题，颜色深的图片会有重影一样的东西，拍照图片周围会有白色的，晚上根本就不能拍照，有时候玩游戏，连接不了语音服务，现在开始有点发热，还得一天一充,1
手机触屏不是很好,1
中奖了，买了这么多年的魅族手机在京东上也买了好几次，这次终于中奖了。关键性中奖Typec数据线回来一次没用就报废了，充电一点反应都没有，搞不好这个1599买的手机会不会是RE返修机，还在担心不知道什么时候又降价了，哦黑色的盒子上正面还有一个深深的划痕，以后还是天毛上买吧 至少服务好点数据线坏了立马补发或者赔点钱，京东么打电话叫自己快递回去，完全是服了。,0
打开包装看到实物的时候，终于明白酷派为何跌下神坛了，凑合用吧。,1
电池待机很给力，绝对顶级水准，像素同价位无敌，音质也不错。本来想买红米5p的，发现魅族这款更具性价比。原价1299的售价已经打5折了，绝对性价比超强。,2
5、手机壳外包装袋上有个洞；,0
个人感受是刚拿到手时，觉得很好用！手感等各方面都很好！用了两周后，安装了很多app，明显感到速度降了下来。打开京东首页会加载很久。可能与网速也有关系。但是个人感觉还是不够流畅。用了习惯苹果的人真心会觉得慢。另外，麦芒不带交通卡充值功能。货到的时候记得查看京东标签是否完整。,2
很顺畅。黑色也很好看。送的原装壳比我买的还好。 好评,2
手机是非常的完美，铁杆米粉，还好这次没被耍。安兔兔跑分27万多一点，哪里来的30万哦，看了一下是内存分太低，难道不是用的那闪存的什么储存？,2
2. 把小米8屏幕亮度调成50%，背景色分别是白色，蓝色，黑色。,0
价格实惠，还送了很多小礼物，就是耳机要另外买。其他,2
信仰还在，诺基亚已经不是以前的诺基亚。手感和以前的比差很多而且比较轻，不在是砸*手机收到后，拨打电话对方听不到我讲话，怀疑送话器有问题，后来重启了几次机器又正常了。申请了售后又取消了。先用着看看，如果故障还在继续申请。,1
帮老年朋友买的，昨下午到的货，试了一下，声音够大还有语音报时，朋友说这手机可以。,2
爱同学息屏唤醒的情况下续航不错，学生党一天下来基本用在,2
第二次入手一加手机，之前用过半年的一加3，印象不错。入了6把玩了半个小时，跟手里的8Plus对比简单说下感受：,2
现在的大字老年机真的太少了，山寨就不要说了,1
拍照这些就不用奢求了，电池续航还不错呢，音质就差点点，不过老人家用也还是可以的，总的来说，性价比还可以，值得购买。拍照这些就不用奢求了，电池续航还不错呢，音质就差点点，不过老人家用也还是可以的，总的来说，性价比还可以，值得购买。拍照这些就不用奢求了，电池续航还不错呢，音质就差点点，不过老人家用也还是可以的，总的来说，性价比还可以，值得购买。,2
手机还可以！就是充电有点儿烫！不知道到了夏天会不会更严重，,1
屏幕会自己点动 听筒旁边屏幕点触不灵 WiFi链接会自动断开要么就是无网络  以前用一加五挺好   表示以后用苹果也不用一加   真心不舒服  快递员也垃圾  上面显示当天到还让一个不是京东快递的人送   后来一直没送  下班自己去拿  选择京东就因为服务质量     不说了  想入手的就意点,0
屏幕刚刚好，听不错，还可，但是背后的指纹识别感觉不是很好，现在大部分手机都是正面开机，这个指纹在背面感觉很鸡肋。,1
多的就不解释了、手机质量没得说一个字&ldquo;好&rdquo;，买到手不出一个月保证你开不了机、绝对的翻新机、我说你们搞这个翻新机也要把质量搞好点嘛，大多数都是反应开不了机，为什么开不了机，懂的都会明白系统崩溃，好好的一个新手机还会出现系统崩溃&hellip;&hellip;然后自己懂的，谁还敢买、买了不说、出现问题寄过去寄过来没意识晒,0
虽然最后没有退货，但是，这应该是最后一台小米了，没有以后！,0
送的礼品我很喜欢，无线充电杠杠的，科技带来美好体验！自拍杆质量也很不错，这才是业界良心！,2
用了好久回来评论，整体挺好，价格亲民。唯一一点可能是因为苹果品控的问题吧，手机上方中框和前面板连接处有一段不是很显眼的缝隙，导致我不敢确定自己手机还防不防水。,1
送的手机膜，沾不住，手机比较厚,0
第一次在第三方买手机，提心吊胆的。今天收到货官方正品还送了一些小零件。服务态度很好快递不给力晒点图片吧大家看一下安兔兔测试自己看吧比我的苹果8还快很多看来国产手机很给力。,2
手机和实际参数介绍一样，用起来还不错。就是不知道耗电怎么样，用一段时间后追评。,1
内存没有64g，几个视频就满了,1
手机收到了，收到是没开封的新机。特意用了两天才来评价的，手机不错，用了两天没发现什么问题，挺好的，反应挺快，手机用着好像比我之前用的水果机还好用。客服人也不错，有问必答。好评是必须的！,2
499可以买到这么好的手机，真是不亏。一开始我还一直担心，现在拿在手里完全不担心，对了。这是移动全网通，如果觉得被骗，也要说清楚。我就是因为有人说不是全网通一直在犹豫，手机支持所有4g但，如果里面有移动卡，就只能移动4g，送了两个贴纸呢，自带一个，就是三个。快递很快,2
我按照这个手机型号买的手机壳，对不上，这个手机短一点，但是别人买了又对的，我不知道是什么原因,1
刚买回来，手机通话就断断续续的，听着有光盘划碟的声音，我花了多半天时间去华为售后监测，说是通话掉线，还得自己花钱打印彩色电子发票的，哎！好不容易抢购一台新手机，买到手里有问题，哎！希望各位消费者，还是去官网或**去看看吧，别轻易在这下单。我是不打算以后在这买东西了。,0
刚到的，很开心，等了一个早上了，终于到了，像素什么的，感觉没广告上说的那么好，没那么强大，但是整体来说，颜色好看，手感好，其他的等用一段时间在评价吧,0
帮同事买的   希望好用吧,2
套，挺薄挺不错的，还有一个应该qc3.0快充，不确定，一个,2
很不错的机子！屏幕惊艳！好多功能不会用！慢慢摸索中从苹果阵营转过来的！八都出了还不支持双卡双待果然放弃选择三星S8！送的无线充电器是白色的，有点小遗憾想要个黑色，屏幕充电时老是会自动点亮！这个怎么破？,2
东西昨天就收到了，开机就直接进去了，怎么直接到桌面了？我记得我买其他3个同款手机是还要设置语言等等的。后来我测试了一下手机使用情况，发现很好用，不错，今天实在是忙，有空去鉴定一下真伪。若是真的是原厂出品，还是非常值得购买的，推荐一下。这个是我买的第4个，第一红五plus买的是969小米网站买的，第二个红五plus买得是999京东小米自营。这两个是3GB。第3个红五plus4GB在京东其他店购买是1095.第四个就是本机,2
手机已用了几天，反应速度快，内存大，快递快，赠品全到齐，物超所值，值得信赖，要买的朋友，快下手哦！,2
6、奇怪的是连指纹识别解锁都经常有问题，解锁没反应,0
不行不行不行不行不行不行不行不行不行不行,0
不再是以前的诺基亚，屏幕上有划痕，有点难受，这种肯定不给退，没法好评,0
很赞，拿到手很有质感，物流也超快，昨天这个时候没买今天就到了。送给外婆的，字超大声音也大，太方便了，以后用了好用给婆婆也买一个。,2
真渣，买了不到3个星期，降价800，  第8个小米手机了，第一次碰到这种情况， 什么玩意啊真渣，买了不到3个星期，降价800，  第8个小米手机了，第一次碰到这种情况， 什么玩意啊真渣，买了不到3个星期，降价800，  第8个小米手机了，第一次碰到这种情况， 什么玩意啊真渣，买了不到3个星期，降价800，  第8个小米手机了，第一次碰到这种情况， 什么玩意啊,0
第一次用努比亚。。。。性能上来讲，手机跑起来很流畅&hellip;&hellip;主观感受上，握在手里也很舒服，不压手。大小合适。系统用起来也挺棒的，比较容易上手。。。。用几天再看看。。。。。。。。唯一有点遗憾就是，竟然就一个裸机。。。没有手机壳没有贴膜。。嗯 都得自己买。。。。。.....,2
相比其他第三方，发货速度快，服务态度好，价格实惠，手机包装严实，好评满满！,2
屏幕效果不错，比n82好，这样的价格是性价比高了，爸妈挺喜欢，声音最好还能大一点，字体够大&hellip;,2
京东配送，物流快。收到手机后我妈很喜欢，因为基本就只是打电话，声音很大而且清晰，手电筒使用起来也方便，如果方便老人机打电话用的话，这款机挺好的。,2
手机不错物流太慢,2
至于为什么给三星呢？,1
买回来第一天没有电，用了一个星期就出现卡机，拍照直接卡黑，退出。没有之前买的5好，性价比差,1
不错，很好，关键是便宜,2
还不错，半智能手机、,1
给个3星，一句话总结就是：整体满意，但不惊艳。,1
不止是玩游戏不行，还有超无语的操作系统，没法快速开闪光灯和系统一直提示升级，各种简单的操作都复杂化，完全不考虑用户使用习惯，后台还运行一大堆不需要的东西。那个root也没法弄，一堆不需要的预装不能卸。触屏有时也会延迟或感觉有点失灵。,2
刚买二十来天就坏了开不开机了，这是怎么回事无语了，希望这次修完不会坏了！,0
1，开机，重启手机有很明显滋滋滋的声音；,0
魅族手机不错，京东快递垃圾,1
老人很喜欢的，相信品牌相信京东，手机声音大，适合老年人用，物美价廉，物超所值，配送杠杠滴,1
京东售后以外观不保修为由，拒绝了售后要求，明明是产品质量问题！,0
总而言之这手机就是在系统方面非常良心，性价比也行。就是不方便不方便严重不方便，失去了移动通讯的便捷性。还有作为三防老人机字体可调整度太小。农村老人不建议买，不然像我妈一样老搁置在家里当玩具了。,1
物流太慢，大家不要买，机器也不好,0
游戏方面我试了崩坏3，fgo，决战平安京，崩3和平安京是有适配屏幕的所以全屏感觉超级舒服的!而fgo这种没适配的就会两边由黑黑的渐变蓝色来填充两边!  崩坏3我用了最高特效玩了下算是很流畅，开放世界也不卡，就是发热超快的（我红米发热都没这么快），而在崩三宿舍那里无论省电还是流畅都是卡的一逼（应该是优化问题？毕竟红米note4x在宿舍方面很流畅的）,2
甚至觉得还不如手上的三星Note8好看。,1
刚刚收到东西，很不错，,2
您没有填写内容，默认好评,1
手机很不错，物美价廉，比实体店便宜很多,2
哈哈，已经用上了，手感很好?,2
"耀无卡顿!可以微信支宝等指纹支付,电池4000够用,不发热!摄像头还行,送的东西可以接受。快充可以!还送了保护套!总体体满意度高,用了各种券,如果是前置指纹就完美了哈!大屏幕,支持小米,平民手机!机器带着原厂磨砂膜!具体清晰度如何,后续跟上!外放也可以,不用喷,用用后感觉而已!希望给大家分享,快递超级给力!",2
这是飞利浦的手机吗？这么多好评是怎么来滴？才用了一个月！,0
外观还不错，塑料的。轻便，边上那个小诺基亚都比这重，最让我不满意的是竟然没有自动开关机这功能。废物应用太多，总之感觉有点糊弄。质量如何过段时间再说。,1
手机很不错，触感很不错！但是没耳机我就不明白了，耳机不配套的？,1
我只是发表一下我个人的看法。,0
也许是我运气不好吧，也许是个例吧，史上最垃圾的华为荣耀被我遇到了。新机第四天就开始屏幕失灵，自动乱点菜单乱点链接，你要想进设置里面找准WLAN，真是跟打游戏要瞄准的啊，你要是想进美团买东西，它会噼里啪啦给你下一些莫名其妙的订单，你要是想定个自己想要的东西，来吧，瞄准游戏又开始了，你得在瞬息万变的屏幕自动切换期间点出自己想要的，第一次找客服，说我是第八天填的售后单，只能换，正好遇到我也要出差，我就恢复工厂模式，好像又正常了，可是没有正常两天，故障又开始了。这次填写售后单，客服告诉我已经过了15的换货期，只能维修了。好吧，从09年就开始做京东的优质客户，今天受到这种对待。怎么办呢？客服告诉我7天内是可以免费退换货的，和我一样遭遇的你们，懂了吗,0
试用了下感觉不错，电信的老年机不多，大部分买了用不了多久就有各种各样的问题，对老年机的功能要求不多，就希望这款三防机可以多用些时日。用得好的话，下次还会再买。京东的很快，昨天拍，第二天就到。赶在放假给老人家换上新机。,2
很好，原封未激活的,2
发货速度太慢！从深圳宝安区到龙华新区走了三天！这速度让人无语?。快递员态度不好！电话也没有，短信也没有（还说什么现在的人都不看短信了，找这样的理由，对这样的快递员，我还能说什么？），还要自己打电话去找快递！,0
手机还可以，但是用了几天就掉水里了，很快捞出来还是不行，联系售后也一直没有回信，现在有的买一个了,1
茫茫机海中，千挑万选电信老人机。中兴守护宝外观95分，工艺90分。系统80分。建议:去掉华而不实的摄像头，舍弃这个鸡肋的彩屏，采用单色LED屏。收音机关掉极其不便，建议采用硬件开关式。最大的不足是听筒音量小，低于平均水平！简直本末倒置！考虑到同价位没有比这款更出色的手机，我忍了，教会爸爸开免提，外放音质音量还不错。祝守护宝大卖！,2
还不错！总滴来说就是看重他电池续航能力！照相也清晰！很不错啦！就是物流慢了点！还算满意！希望以后物流快一点！现在还在试用阶段！好滴话还会来光顾滴！..............,2
优点：,2
不错，拿来做备用机，电池耐用，质量杠杠的，买了好几台啦,2
真的是忍不住要吐槽下，因为上一个华为手机坐车时丢了，为了恢复华为网盘的信息加上上个手机体验不错，入手了G9全网通版，结果是除了外观漂亮些，其他的真是。。。标配的充电器最大值1A，充电超级慢，而且稍微多开几个软件，手机发烫特别严重，还有就是耗电特别特别快啊。。。基本上待机状态充满的电量只能支持一天，千万不要相信简介中说的重度使用能支持一天的话。。。要入手且慎重,1
一般般，屏幕小，最简单的老年机,1
不错，设计非常人性化。一直信赖京东！,2
给老娘买的，老娘很喜欢，性价比真的很高，还可以白条，感谢京东！！！,2
性能:安兔兔跑17 .6w，安装软件速度比较快。信号原来的魅蓝u20在屋里网络不好，这个感觉z17要好些。软件打开速度也挺快，但是总感觉有点生硬感，可能是过度动画的问题，尚不清楚,2
给爸爸买的手机，屏幕挺大，黑色的也是他喜欢的，拍照也很好，也有美颜，各方面都不错，老人喜欢。也经常在京东购物，值得信赖，物流也快，改天再传照片手机不在身边，推荐购买。,2
这款手机宣传的拍照功能很不错，比我用ipad的拍照好多了。值得入手 价位也是公平合理 小米系统也是非常的流畅 作为1000元左右价位的手机可以说是超级高的性价比。,2
就是没有耳机,1
试用了一下，还行，希望后续使用过程中不会像其他人所说的内屏破屏，还有就是后盖很难拆且材质太差，最重要的是一点是我要求的发票没给我，不知道为什么？,1
啥玩意，才买当天，还没收到货就降价，点了取消，还是收到了，那就收吧，然后一直显示退处理中，无法取消（误点了取消咋办），无法价格保护，也无法确认收货，留言客服也木反应。终于显示成功了，价格也恢复了，返差价就木有成功过。物流满星OK，同时提的评论却没了，再打半天，钱虽少，但非常不爽，京东这些年，第一次如此心累。。。,0
第三台华为手机了，这台手机电池轻度使用可以用两天，系统是最新版本很好用，人脸解锁很方便。,2
"Thank you very much for the excellent service provided by Jingdong mall, and it is very good to do in warehouse management, logistics, distribution and so on. Delivery in a timely manner, distribution staff is also very enthusiastic, and sometimes inconvenient to receive the time, but also arranged for time to be delivered. At the same time in the mall management Jingdong cust",2
这是什么膜？我也是醉了，能不能用心点，你要不不要送，送了还是这样的水货，手机也就一般般吧，而且物流慢的死，就这样吧，,1
手机是正品而且是首次销售，这个店是我关注的店之一，我还定了一台亮蓝正在途中，总共买了不同型号小米四台了，可以把此店介绍给大家，美中不足的是可能发货不小心送的支架忘发了，望多多改进！,2
